t,t+1,delta,tokenized_data
104415100928,104408809472,-6291456,-6291456
104408809472,104410906624,2097152,2097152
104410906624,104404615168,-6291456,-6291456
104404615168,104406712320,2097152,2097152
104406712320,104400420864,-6291456,-6291456
104400420864,104402518016,2097152,2097152
104402518016,104396226560,-6291456,-6291456
104396226560,104398323712,2097152,2097152
104398323712,104392032256,-6291456,-6291456
104392032256,104394129408,2097152,2097152
104394129408,104387837952,-6291456,-6291456
104387837952,104389935104,2097152,2097152
104389935104,104383643648,-6291456,-6291456
104383643648,104385740800,2097152,2097152
104385740800,104379449344,-6291456,-6291456
104379449344,104381546496,2097152,2097152
104381546496,104375255040,-6291456,-6291456
104375255040,104377352192,2097152,2097152
104377352192,104371060736,-6291456,-6291456
104371060736,104373157888,2097152,2097152
104373157888,104366866432,-6291456,-6291456
104366866432,104368963584,2097152,2097152
104368963584,104362672128,-6291456,-6291456
104362672128,104364769280,2097152,2097152
104364769280,104358477824,-6291456,-6291456
104358477824,104360574976,2097152,2097152
104360574976,104354283520,-6291456,-6291456
104354283520,104356380672,2097152,2097152
104356380672,104350089216,-6291456,-6291456
104350089216,104352186368,2097152,2097152
104352186368,104345894912,-6291456,-6291456
104345894912,104347992064,2097152,2097152
104347992064,104341700608,-6291456,-6291456
104341700608,104343797760,2097152,2097152
104343797760,104337506304,-6291456,-6291456
104337506304,104339603456,2097152,2097152
104339603456,104333312000,-6291456,-6291456
104333312000,104335409152,2097152,2097152
104335409152,104329117696,-6291456,-6291456
104329117696,104331214848,2097152,2097152
104331214848,104324923392,-6291456,-6291456
104324923392,104327020544,2097152,2097152
104327020544,104320729088,-6291456,-6291456
104320729088,104322826240,2097152,2097152
104322826240,104316534784,-6291456,-6291456
104316534784,104318631936,2097152,2097152
104318631936,104312340480,-6291456,-6291456
104312340480,104314437632,2097152,2097152
104314437632,104308146176,-6291456,-6291456
104308146176,104310243328,2097152,2097152
104310243328,104303951872,-6291456,-6291456
104303951872,104306049024,2097152,2097152
104306049024,104299757568,-6291456,-6291456
104299757568,104299757568,0,0
104299757568,104301854720,2097152,2097152
104301854720,104295563264,-6291456,-6291456
104295563264,104297660416,2097152,2097152
104297660416,104291368960,-6291456,-6291456
104291368960,104293466112,2097152,2097152
104293466112,104287174656,-6291456,-6291456
104287174656,104289271808,2097152,2097152
104289271808,104282980352,-6291456,-6291456
104282980352,104282984448,4096,4096
104282984448,104282988544,4096,4096
104282988544,104282992640,4096,4096
104282992640,104282996736,4096,4096
104282996736,104283000832,4096,4096
104283000832,104283004928,4096,4096
104283004928,104283009024,4096,4096
104283009024,104283013120,4096,4096
104283013120,104283017216,4096,4096
104283017216,104283021312,4096,4096
104283021312,104283025408,4096,4096
104283025408,104283029504,4096,4096
104283029504,104283033600,4096,4096
104283033600,104283037696,4096,4096
104283037696,104283041792,4096,4096
104283041792,104283045888,4096,4096
104283045888,104283049984,4096,4096
104283049984,104283054080,4096,4096
104283054080,104283058176,4096,4096
104283058176,104283062272,4096,4096
104283062272,104283066368,4096,4096
104283066368,104283070464,4096,4096
104283070464,104283074560,4096,4096
104283074560,104283078656,4096,4096
104283078656,104283082752,4096,4096
104283082752,104283086848,4096,4096
104283086848,104283090944,4096,4096
104283090944,104283095040,4096,4096
104283095040,104283099136,4096,4096
104283099136,104283103232,4096,4096
104283103232,104283107328,4096,4096
104283107328,104283111424,4096,4096
104283111424,104283115520,4096,4096
104283115520,104283119616,4096,4096
104283119616,104283123712,4096,4096
104283123712,104283127808,4096,4096
104283127808,104283131904,4096,4096
104283131904,104283136000,4096,4096
104283136000,104283140096,4096,4096
104283140096,104283144192,4096,4096
104283144192,104283148288,4096,4096
104283148288,104283152384,4096,4096
104283152384,104283156480,4096,4096
104283156480,104283160576,4096,4096
104283160576,104283164672,4096,4096
104283164672,104283168768,4096,4096
104283168768,104283172864,4096,4096
104283172864,104283176960,4096,4096
104283176960,104283181056,4096,4096
104283181056,104283185152,4096,4096
104283185152,104283189248,4096,4096
104283189248,104283193344,4096,4096
104283193344,104283197440,4096,4096
104283197440,104283201536,4096,4096
104283201536,104283205632,4096,4096
104283205632,104283209728,4096,4096
104283209728,104283213824,4096,4096
104283213824,104283217920,4096,4096
104283217920,104283222016,4096,4096
104283222016,104283226112,4096,4096
104283226112,104283230208,4096,4096
104283230208,104283234304,4096,4096
104283234304,104283238400,4096,4096
104283238400,104283242496,4096,4096
104283242496,104283246592,4096,4096
104283246592,104283250688,4096,4096
104283250688,104283254784,4096,4096
104283254784,104283258880,4096,4096
104283258880,104283262976,4096,4096
104283262976,104283267072,4096,4096
104283267072,104283271168,4096,4096
104283271168,104283275264,4096,4096
104283275264,104283279360,4096,4096
104283279360,104283283456,4096,4096
104283283456,104283287552,4096,4096
104283287552,104283291648,4096,4096
104283291648,104283295744,4096,4096
104283295744,104283299840,4096,4096
104283299840,104283303936,4096,4096
104283303936,104283308032,4096,4096
104283308032,104283312128,4096,4096
104283312128,104283316224,4096,4096
104283316224,104283320320,4096,4096
104283320320,104283324416,4096,4096
104283324416,104283328512,4096,4096
104283328512,104283332608,4096,4096
104283332608,104283336704,4096,4096
104283336704,104283340800,4096,4096
104283340800,104283344896,4096,4096
104283344896,104283348992,4096,4096
104283348992,104283353088,4096,4096
104283353088,104283357184,4096,4096
104283357184,104283361280,4096,4096
104283361280,104283365376,4096,4096
104283365376,104283369472,4096,4096
104283369472,104283373568,4096,4096
104283373568,104283377664,4096,4096
104283377664,104283381760,4096,4096
104283381760,104283385856,4096,4096
104283385856,104283389952,4096,4096
104283389952,104283394048,4096,4096
104283394048,104283398144,4096,4096
104283398144,104283402240,4096,4096
104283402240,104283406336,4096,4096
104283406336,104283410432,4096,4096
104283410432,104283414528,4096,4096
104283414528,104283418624,4096,4096
104283418624,104283422720,4096,4096
104283422720,104283426816,4096,4096
104283426816,104283430912,4096,4096
104283430912,104283435008,4096,4096
104283435008,104283439104,4096,4096
104283439104,104283443200,4096,4096
104283443200,104283447296,4096,4096
104283447296,104283451392,4096,4096
104283451392,104283455488,4096,4096
104283455488,104283459584,4096,4096
104283459584,104283463680,4096,4096
104283463680,104283467776,4096,4096
104283467776,104283471872,4096,4096
104283471872,104283475968,4096,4096
104283475968,104283480064,4096,4096
104283480064,104283484160,4096,4096
104283484160,104283488256,4096,4096
104283488256,104283492352,4096,4096
104283492352,104283496448,4096,4096
104283496448,104283500544,4096,4096
104283500544,104283504640,4096,4096
104283504640,104283508736,4096,4096
104283508736,104283512832,4096,4096
104283512832,104283516928,4096,4096
104283516928,104283521024,4096,4096
104283521024,104283525120,4096,4096
104283525120,104283529216,4096,4096
104283529216,104283533312,4096,4096
104283533312,104283537408,4096,4096
104283537408,104283541504,4096,4096
104283541504,104283545600,4096,4096
104283545600,104283549696,4096,4096
104283549696,104283553792,4096,4096
104283553792,104283557888,4096,4096
104283557888,104283561984,4096,4096
104283561984,104283566080,4096,4096
104283566080,104283570176,4096,4096
104283570176,104283574272,4096,4096
104283574272,104283578368,4096,4096
104283578368,104283582464,4096,4096
104283582464,104283586560,4096,4096
104283586560,104283590656,4096,4096
104283590656,104283594752,4096,4096
104283594752,104283598848,4096,4096
104283598848,104283602944,4096,4096
104283602944,104283607040,4096,4096
104283607040,104283611136,4096,4096
104283611136,104283615232,4096,4096
104283615232,104283619328,4096,4096
104283619328,104283623424,4096,4096
104283623424,104283627520,4096,4096
104283627520,104283631616,4096,4096
104283631616,104283635712,4096,4096
104283635712,104283639808,4096,4096
104283639808,104283643904,4096,4096
104283643904,104283648000,4096,4096
104283648000,104283652096,4096,4096
104283652096,104283656192,4096,4096
104283656192,104283660288,4096,4096
104283660288,104283664384,4096,4096
104283664384,104283668480,4096,4096
104283668480,104283672576,4096,4096
104283672576,104283676672,4096,4096
104283676672,104283680768,4096,4096
104283680768,104283684864,4096,4096
104283684864,104283688960,4096,4096
104283688960,104283693056,4096,4096
104283693056,104283697152,4096,4096
104283697152,104283701248,4096,4096
104283701248,104283705344,4096,4096
104283705344,104283709440,4096,4096
104283709440,104283713536,4096,4096
104283713536,104283717632,4096,4096
104283717632,104283721728,4096,4096
104283721728,104283725824,4096,4096
104283725824,104283729920,4096,4096
104283729920,104283734016,4096,4096
104283734016,104283738112,4096,4096
104283738112,104283742208,4096,4096
104283742208,104283746304,4096,4096
104283746304,104283750400,4096,4096
104283750400,104283754496,4096,4096
104283754496,104283758592,4096,4096
104283758592,104283762688,4096,4096
104283762688,104283766784,4096,4096
104283766784,104283770880,4096,4096
104283770880,104283774976,4096,4096
104283774976,104283779072,4096,4096
104283779072,104283783168,4096,4096
104283783168,104283787264,4096,4096
104283787264,104283791360,4096,4096
104283791360,104283795456,4096,4096
104283795456,104283799552,4096,4096
104283799552,104283803648,4096,4096
104283803648,104283807744,4096,4096
104283807744,104283811840,4096,4096
104283811840,104283815936,4096,4096
104283815936,104283820032,4096,4096
104283820032,104283824128,4096,4096
104283824128,104283828224,4096,4096
104283828224,104283832320,4096,4096
104283832320,104283836416,4096,4096
104283836416,104283840512,4096,4096
104283840512,104283844608,4096,4096
104283844608,104283848704,4096,4096
104283848704,104283852800,4096,4096
104283852800,104283856896,4096,4096
104283856896,104283860992,4096,4096
104283860992,104283865088,4096,4096
104283865088,104283869184,4096,4096
104283869184,104283873280,4096,4096
104283873280,104283877376,4096,4096
104283877376,104283881472,4096,4096
104283881472,104283885568,4096,4096
104283885568,104283889664,4096,4096
104283889664,104283893760,4096,4096
104283893760,104283897856,4096,4096
104283897856,104283901952,4096,4096
104283901952,104283906048,4096,4096
104283906048,104283910144,4096,4096
104283910144,104283914240,4096,4096
104283914240,104283918336,4096,4096
104283918336,104283922432,4096,4096
104283922432,104283926528,4096,4096
104283926528,104283930624,4096,4096
104283930624,104283934720,4096,4096
104283934720,104283938816,4096,4096
104283938816,104283942912,4096,4096
104283942912,104283947008,4096,4096
104283947008,104283951104,4096,4096
104283951104,104283955200,4096,4096
104283955200,104283959296,4096,4096
104283959296,104283963392,4096,4096
104283963392,104283967488,4096,4096
104283967488,104283971584,4096,4096
104283971584,104283975680,4096,4096
104283975680,104283979776,4096,4096
104283979776,104283983872,4096,4096
104283983872,104283987968,4096,4096
104283987968,104283992064,4096,4096
104283992064,104283996160,4096,4096
104283996160,104284000256,4096,4096
104284000256,104284004352,4096,4096
104284004352,104284008448,4096,4096
104284008448,104284012544,4096,4096
104284012544,104284016640,4096,4096
104284016640,104284020736,4096,4096
104284020736,104284024832,4096,4096
104284024832,104284028928,4096,4096
104284028928,104284033024,4096,4096
104284033024,104284037120,4096,4096
104284037120,104284041216,4096,4096
104284041216,104284045312,4096,4096
104284045312,104284049408,4096,4096
104284049408,104284053504,4096,4096
104284053504,104284057600,4096,4096
104284057600,104284061696,4096,4096
104284061696,104284065792,4096,4096
104284065792,104284069888,4096,4096
104284069888,104284073984,4096,4096
104284073984,104284078080,4096,4096
104284078080,104284082176,4096,4096
104284082176,104284086272,4096,4096
104284086272,104284090368,4096,4096
104284090368,104284094464,4096,4096
104284094464,104284098560,4096,4096
104284098560,104284102656,4096,4096
104284102656,104284106752,4096,4096
104284106752,104284110848,4096,4096
104284110848,104284114944,4096,4096
104284114944,104284119040,4096,4096
104284119040,104284123136,4096,4096
104284123136,104284127232,4096,4096
104284127232,104284131328,4096,4096
104284131328,104284135424,4096,4096
104284135424,104284139520,4096,4096
104284139520,104284143616,4096,4096
104284143616,104284147712,4096,4096
104284147712,104284151808,4096,4096
104284151808,104284155904,4096,4096
104284155904,104284160000,4096,4096
104284160000,104284164096,4096,4096
104284164096,104284168192,4096,4096
104284168192,104284172288,4096,4096
104284172288,104284176384,4096,4096
104284176384,104284180480,4096,4096
104284180480,104284184576,4096,4096
104284184576,104284188672,4096,4096
104284188672,104284192768,4096,4096
104284192768,104284196864,4096,4096
104284196864,104284200960,4096,4096
104284200960,104284205056,4096,4096
104284205056,104284209152,4096,4096
104284209152,104284213248,4096,4096
104284213248,104284217344,4096,4096
