t,t+1,delta,tokenized_data
104294928384,104294932480,4096,4096
104294932480,104294936576,4096,4096
104294936576,104294940672,4096,4096
104294940672,104294944768,4096,4096
104294944768,104294948864,4096,4096
104294948864,104294952960,4096,4096
104294952960,104294957056,4096,4096
104294957056,104294961152,4096,4096
104294961152,104294965248,4096,4096
104294965248,104294969344,4096,4096
104294969344,104294973440,4096,4096
104294973440,104294977536,4096,4096
104294977536,104294981632,4096,4096
104294981632,104294985728,4096,4096
104294985728,104294989824,4096,4096
104294989824,104294993920,4096,4096
104294993920,104294998016,4096,4096
104294998016,104295002112,4096,4096
104295002112,104295006208,4096,4096
104295006208,104295010304,4096,4096
104295010304,104295014400,4096,4096
104295014400,104295018496,4096,4096
104295018496,104295022592,4096,4096
104295022592,104295026688,4096,4096
104295026688,104295030784,4096,4096
104295030784,104295034880,4096,4096
104295034880,104295038976,4096,4096
104295038976,104295043072,4096,4096
104295043072,104295047168,4096,4096
104295047168,104295051264,4096,4096
104295051264,104295055360,4096,4096
104295055360,104295059456,4096,4096
104295059456,104295063552,4096,4096
104295063552,104295067648,4096,4096
104295067648,104295071744,4096,4096
104295071744,104295075840,4096,4096
104295075840,104295079936,4096,4096
104295079936,104295084032,4096,4096
104295084032,104295088128,4096,4096
104295088128,104295092224,4096,4096
104295092224,104295096320,4096,4096
104295096320,104295100416,4096,4096
104295100416,104295104512,4096,4096
104295104512,104295108608,4096,4096
104295108608,104295112704,4096,4096
104295112704,104295116800,4096,4096
104295116800,104295120896,4096,4096
104295120896,104295124992,4096,4096
104295124992,104295129088,4096,4096
104295129088,104295133184,4096,4096
104295133184,104295137280,4096,4096
104295137280,104295141376,4096,4096
104295141376,104295145472,4096,4096
104295145472,104295149568,4096,4096
104295149568,104295153664,4096,4096
104295153664,104295157760,4096,4096
104295157760,104295161856,4096,4096
104295161856,104295165952,4096,4096
104295165952,104295170048,4096,4096
104295170048,104295174144,4096,4096
104295174144,104295178240,4096,4096
104295178240,104295182336,4096,4096
104295182336,104295186432,4096,4096
104295186432,104295190528,4096,4096
104295190528,104295194624,4096,4096
104295194624,104295198720,4096,4096
104295198720,104295202816,4096,4096
104295202816,104295206912,4096,4096
104295206912,104295211008,4096,4096
104295211008,104295215104,4096,4096
104295215104,104295219200,4096,4096
104295219200,104295223296,4096,4096
104295223296,104295227392,4096,4096
104295227392,104295231488,4096,4096
104295231488,104295235584,4096,4096
104295235584,104295239680,4096,4096
104295239680,104295243776,4096,4096
104295243776,104295247872,4096,4096
104295247872,104295251968,4096,4096
104295251968,104295256064,4096,4096
104295256064,104295260160,4096,4096
104295260160,104295264256,4096,4096
104295264256,104295268352,4096,4096
104295268352,104295272448,4096,4096
104295272448,104295276544,4096,4096
104295276544,104295280640,4096,4096
104295280640,104295284736,4096,4096
104295284736,104295288832,4096,4096
104295288832,104295292928,4096,4096
104295292928,104295297024,4096,4096
104295297024,104295301120,4096,4096
104295301120,104295305216,4096,4096
104295305216,104295309312,4096,4096
104295309312,104295313408,4096,4096
104295313408,104295317504,4096,4096
104295317504,104295321600,4096,4096
104295321600,104295325696,4096,4096
104295325696,104295329792,4096,4096
104295329792,104295333888,4096,4096
104295333888,104295337984,4096,4096
104295337984,104295342080,4096,4096
104295342080,104295346176,4096,4096
104295346176,104295350272,4096,4096
104295350272,104295354368,4096,4096
104295354368,104295358464,4096,4096
104295358464,104295362560,4096,4096
104295362560,104295366656,4096,4096
104295366656,104295370752,4096,4096
104295370752,104295374848,4096,4096
104295374848,104295378944,4096,4096
104295378944,104295383040,4096,4096
104295383040,104295387136,4096,4096
104295387136,104295391232,4096,4096
104295391232,104295395328,4096,4096
104295395328,104295399424,4096,4096
104295399424,104295403520,4096,4096
104295403520,104295407616,4096,4096
104295407616,104295411712,4096,4096
104295411712,104295415808,4096,4096
104295415808,104295419904,4096,4096
104295419904,104295424000,4096,4096
104295424000,104295428096,4096,4096
104295428096,104295432192,4096,4096
104295432192,104295436288,4096,4096
104295436288,104295440384,4096,4096
104295440384,104295444480,4096,4096
104295444480,104295448576,4096,4096
104295448576,104295452672,4096,4096
104295452672,104295456768,4096,4096
104295456768,104295460864,4096,4096
104295460864,104295464960,4096,4096
104295464960,104295469056,4096,4096
104295469056,104295473152,4096,4096
104295473152,104295477248,4096,4096
104295477248,104295481344,4096,4096
104295481344,104295485440,4096,4096
104295485440,104295489536,4096,4096
104295489536,104295493632,4096,4096
104295493632,104295497728,4096,4096
104295497728,104295501824,4096,4096
104295501824,104295505920,4096,4096
104295505920,104295510016,4096,4096
104295510016,104295514112,4096,4096
104295514112,104295518208,4096,4096
104295518208,104295522304,4096,4096
104295522304,104295526400,4096,4096
104295526400,104295530496,4096,4096
104295530496,104295534592,4096,4096
104295534592,104295538688,4096,4096
104295538688,104295542784,4096,4096
104295542784,104295546880,4096,4096
104295546880,104295550976,4096,4096
104295550976,104295555072,4096,4096
104295555072,104295559168,4096,4096
104295559168,104287174656,-8384512,-1
104287174656,104287178752,4096,4096
104287178752,104287182848,4096,4096
104287182848,104287186944,4096,4096
104287186944,104287191040,4096,4096
104287191040,104287195136,4096,4096
104287195136,104287199232,4096,4096
104287199232,104287203328,4096,4096
104287203328,104287207424,4096,4096
104287207424,104287211520,4096,4096
104287211520,104287215616,4096,4096
104287215616,104287219712,4096,4096
104287219712,104287223808,4096,4096
104287223808,104287227904,4096,4096
104287227904,104287232000,4096,4096
104287232000,104287236096,4096,4096
104287236096,104287240192,4096,4096
104287240192,104287244288,4096,4096
104287244288,104287248384,4096,4096
104287248384,104287252480,4096,4096
104287252480,104287256576,4096,4096
104287256576,104287260672,4096,4096
104287260672,104287264768,4096,4096
104287264768,104287268864,4096,4096
104287268864,104287272960,4096,4096
104287272960,104287277056,4096,4096
104287277056,104287281152,4096,4096
104287281152,104287285248,4096,4096
104287285248,104287289344,4096,4096
104287289344,104287293440,4096,4096
104287293440,104287297536,4096,4096
104287297536,104287301632,4096,4096
104287301632,104287305728,4096,4096
104287305728,104287309824,4096,4096
104287309824,104287313920,4096,4096
104287313920,104287318016,4096,4096
104287318016,104287322112,4096,4096
104287322112,104287326208,4096,4096
104287326208,104287330304,4096,4096
104287330304,104287334400,4096,4096
104287334400,104287338496,4096,4096
104287338496,104287342592,4096,4096
104287342592,104287346688,4096,4096
104287346688,104287350784,4096,4096
104287350784,104287354880,4096,4096
104287354880,104287358976,4096,4096
104287358976,104287363072,4096,4096
104287363072,104287367168,4096,4096
104287367168,104287371264,4096,4096
104287371264,104287375360,4096,4096
104287375360,104287379456,4096,4096
104287379456,104287383552,4096,4096
104287383552,104287387648,4096,4096
104287387648,104287391744,4096,4096
104287391744,104287395840,4096,4096
104287395840,104287399936,4096,4096
104287399936,104287404032,4096,4096
104287404032,104287408128,4096,4096
104287408128,104287412224,4096,4096
104287412224,104287416320,4096,4096
104287416320,104287420416,4096,4096
104287420416,104287424512,4096,4096
104287424512,104287428608,4096,4096
104287428608,104287432704,4096,4096
104287432704,104287436800,4096,4096
104287436800,104287440896,4096,4096
104287440896,104287444992,4096,4096
104287444992,104287449088,4096,4096
104287449088,104287453184,4096,4096
104287453184,104287457280,4096,4096
104287457280,104287461376,4096,4096
104287461376,104287465472,4096,4096
104287465472,104287469568,4096,4096
104287469568,104287473664,4096,4096
104287473664,104287477760,4096,4096
104287477760,104287481856,4096,4096
104287481856,104287485952,4096,4096
104287485952,104287490048,4096,4096
104287490048,104287494144,4096,4096
104287494144,104287498240,4096,4096
104287498240,104287502336,4096,4096
104287502336,104287506432,4096,4096
104287506432,104287510528,4096,4096
104287510528,104287514624,4096,4096
104287514624,104287518720,4096,4096
104287518720,104287522816,4096,4096
104287522816,104287526912,4096,4096
104287526912,104287531008,4096,4096
104287531008,104287535104,4096,4096
104287535104,104287539200,4096,4096
104287539200,104287543296,4096,4096
104287543296,104287547392,4096,4096
104287547392,104287551488,4096,4096
104287551488,104287555584,4096,4096
104287555584,104287559680,4096,4096
104287559680,104287563776,4096,4096
104287563776,104287567872,4096,4096
104287567872,104287571968,4096,4096
104287571968,104287576064,4096,4096
104287576064,104287580160,4096,4096
104287580160,104287584256,4096,4096
104287584256,104287588352,4096,4096
104287588352,104287592448,4096,4096
104287592448,104287596544,4096,4096
104287596544,104287600640,4096,4096
104287600640,104287604736,4096,4096
104287604736,104287608832,4096,4096
104287608832,104287612928,4096,4096
104287612928,104287617024,4096,4096
104287617024,104287621120,4096,4096
104287621120,104287625216,4096,4096
104287625216,104287629312,4096,4096
104287629312,104287633408,4096,4096
104287633408,104287637504,4096,4096
104287637504,104287641600,4096,4096
104287641600,104287645696,4096,4096
104287645696,104287649792,4096,4096
104287649792,104287653888,4096,4096
104287653888,104287657984,4096,4096
104287657984,104287662080,4096,4096
104287662080,104287666176,4096,4096
104287666176,104287670272,4096,4096
104287670272,104287674368,4096,4096
104287674368,104287678464,4096,4096
104287678464,104287682560,4096,4096
104287682560,104287686656,4096,4096
104287686656,104287690752,4096,4096
104287690752,104287694848,4096,4096
104287694848,104287698944,4096,4096
104287698944,104287703040,4096,4096
104287703040,104287707136,4096,4096
104287707136,104287711232,4096,4096
104287711232,104287715328,4096,4096
104287715328,104287719424,4096,4096
104287719424,104287723520,4096,4096
104287723520,104287727616,4096,4096
104287727616,104287731712,4096,4096
104287731712,104287735808,4096,4096
104287735808,104287739904,4096,4096
104287739904,104287744000,4096,4096
104287744000,104287748096,4096,4096
104287748096,104287752192,4096,4096
104287752192,104287756288,4096,4096
104287756288,104287760384,4096,4096
104287760384,104287764480,4096,4096
104287764480,104287768576,4096,4096
104287768576,104287772672,4096,4096
104287772672,104287776768,4096,4096
104287776768,104287780864,4096,4096
104287780864,104287784960,4096,4096
104287784960,104287789056,4096,4096
104287789056,104287793152,4096,4096
104287793152,104287797248,4096,4096
104287797248,104287801344,4096,4096
104287801344,104287805440,4096,4096
104287805440,104287809536,4096,4096
104287809536,104287813632,4096,4096
104287813632,104287817728,4096,4096
104287817728,104287821824,4096,4096
104287821824,104287825920,4096,4096
104287825920,104287830016,4096,4096
104287830016,104287834112,4096,4096
104287834112,104287838208,4096,4096
104287838208,104287842304,4096,4096
104287842304,104287846400,4096,4096
104287846400,104287850496,4096,4096
104287850496,104287854592,4096,4096
104287854592,104287858688,4096,4096
104287858688,104287862784,4096,4096
104287862784,104287866880,4096,4096
104287866880,104287870976,4096,4096
104287870976,104287875072,4096,4096
104287875072,104287879168,4096,4096
104287879168,104287883264,4096,4096
104287883264,104287887360,4096,4096
104287887360,104287891456,4096,4096
104287891456,104287895552,4096,4096
104287895552,104287899648,4096,4096
104287899648,104287903744,4096,4096
104287903744,104287907840,4096,4096
104287907840,104287911936,4096,4096
104287911936,104287916032,4096,4096
104287916032,104287920128,4096,4096
104287920128,104287924224,4096,4096
104287924224,104287928320,4096,4096
104287928320,104287932416,4096,4096
104287932416,104287936512,4096,4096
104287936512,104287940608,4096,4096
104287940608,104287944704,4096,4096
104287944704,104287948800,4096,4096
104287948800,104287952896,4096,4096
104287952896,104287956992,4096,4096
104287956992,104287961088,4096,4096
104287961088,104287965184,4096,4096
104287965184,104287969280,4096,4096
104287969280,104287973376,4096,4096
104287973376,104287977472,4096,4096
104287977472,104287981568,4096,4096
104287981568,104287985664,4096,4096
104287985664,104287989760,4096,4096
104287989760,104287993856,4096,4096
104287993856,104287997952,4096,4096
104287997952,104288002048,4096,4096
104288002048,104288006144,4096,4096
104288006144,104288010240,4096,4096
104288010240,104288014336,4096,4096
104288014336,104288018432,4096,4096
104288018432,104288022528,4096,4096
104288022528,104288026624,4096,4096
104288026624,104288030720,4096,4096
104288030720,104288034816,4096,4096
104288034816,104288038912,4096,4096
104288038912,104288043008,4096,4096
104288043008,104288047104,4096,4096
104288047104,104288051200,4096,4096
104288051200,104288055296,4096,4096
104288055296,104288059392,4096,4096
104288059392,104288063488,4096,4096
104288063488,104288067584,4096,4096
104288067584,104288071680,4096,4096
104288071680,104288075776,4096,4096
104288075776,104288079872,4096,4096
104288079872,104288083968,4096,4096
104288083968,104288088064,4096,4096
104288088064,104288092160,4096,4096
104288092160,104288096256,4096,4096
104288096256,104288100352,4096,4096
